GEOID,houseValue
6037403325,235800
6001403400,187500
6037403401,226700
6037403402,236300
6037403403,379100
6037403404,322400
6037403405,355100
6037403406,245100
6037403407,451600
6037403408,274200
6001403500,261100
6037403500,406500
6001403600,307200
6037403600,261400
6001403700,342900
6037403702,204400
6037403703,222600
6037403721,186700
6037403722,191800
6001403800,385500
6037403801,181200
6037403802,179e3
6001403900,291800
6037403901,168200
6037403902,179700
6001404000,345500
6037404000,16e4
6001404100,350400
6037404100,143400
6001404200,499300
6037404200,151500
6001404300,686600
6037404301,150700
6037404302,138900
6001404400,500900
6037404401,137600
6037404402,147e3
6001404501,559300
6037404501,127500
6001404502,438800
6037404502,138600
6001404600,449500
6037404600,176700
6001404700,431300
6037404701,14e4
6037404702,136700
6037404703,140300
6001404800,336500
6037404801,150400
6037404802,152500
6037404803,149e3
6001404900,308500
6037404901,158500
6037404902,146700
6037404903,132300
6001405000,372400
6037405001,143800
6037405002,138100
6001405100,532e3
6037405101,141100
6037405102,135200
6001405200,288200
6037405201,153900
6037405202,159100
6037405203,157600
6001405300,291e3
6037405300,180900
6001405400,168700
6037405400,161200
6001405500,170900
6037405500,178900
6001405600,186400
6037405600,185e3
6001405700,158500
6037405700,165400
6001405800,158200
6037405800,156400
6001405900,140600
6037405900,174800
6001406000,144900
6037406000,180700
6001406100,130800
6037406101,176500
6037406102,188500
6037406200,191500
6001406201,113700
6001406202,153500
6001406300,160800
6037406300,378300
6001406400,195300
6037406402,239300
6037406411,173100
6037406412,229900
6001406500,157200
6037406500,185e3
6001406600,175e3
6037406601,203e3
6037406602,185200
6001406700,285700
6037406700,187200
6001406800,259400
6037406800,177800
6001406900,277600
6037406900,154800
6001407000,150600
6037407001,150400
6037407002,150800
6001407100,161100
6037407101,146400
6037407102,148400
6001407200,144800
6037407200,143600
6001407300,114200
6037407301,149700
6037407302,149800
6001407400,130700
6037407400,173100
6001407500,140100
6037407500,154200
6001407600,165200
6037407600,147400
6001407700,206600
6037407701,150500
6037407702,145500
6001407800,218600
6037407800,156600
6001407900,263300
6037407900,165700
6001408000,375900
6037408001,261100
6037408002,169900
6001408100,443200
6037408101,176900
6037408102,143600
6037408132,136400
6037408133,204200
6037408134,193100
6037408135,186e3
6001408200,194900
6037408202,188800
6037408211,159100
6037408212,193200
6001408300,197800
6037408301,153e3
6037408302,189900
6037408303,203600
6001408400,135400
6037408401,168700
6037408402,271100
6001408500,139300
6037408501,148400
6037408502,229400
6037408503,283200
6001408600,136900
6037408601,162300
6037408623,244e3
6037408624,230300
6037408625,253800
6037408626,347800
6037408627,275900
6037408628,278e3
6037408629,245800
6001408700,142100
6037408703,394300
6037408704,180100
6037408705,197200
6037408706,327200
6037408721,163900
6037408722,183600
6001408800,115800
6037408800,107e3
6001408900,121100
6001409000,115100
6001409100,116900
6001409200,131200
6001409300,130300
6001409400,116100
6001409500,111700
6001409600,135700
6001409700,137600
6001409800,222400
6001409900,327600
6001410000,321200
6001410100,165600
6001410200,158200
6001410300,134900
6001410400,141100
6001420100,355e3
6001420200,302400
6001420300,315300
6001420400,0
6001420500,319700
6001420600,349500
6001421100,519900
6001421200,581200
6001421300,435500
6001421400,495600
6001421500,481400
6001421600,522300
6001421700,381800
6001421800,361900
6001421900,283500
6001422000,269900
6001422100,233300
6001422200,285100
6001422300,326e3
6001422400,433300
6001422500,421700
6001422600,225e3
6001422700,562500
6001422800,0
6001422900,275e3
6001423000,287600
6001423100,255800
6001423200,245500
6001423300,213800
6001423400,268900
6001423500,325400
6001423601,406800
6001423602,338600
6001423700,726e3
6001423800,641800
6001423901,301e3
6001423902,464900
6001424001,228100
6001424002,192300
6001425100,161600
6001426100,883900
6001426200,609900
6001427100,405800
6001427200,249e3
6001427300,294300
6001427400,35e4
6001427500,45e4
6001427600,165300
6001427700,288400
6001427800,351800
6001427900,420500
6001428000,276200
6001428100,352800
6001428200,318900
6001428301,295500
6001428302,446100
6001428400,312500
6001428500,417900
6001428600,354400
6037430001,238900
6037430002,163200
6001430100,405300
6037430101,142400
6037430102,144500
6001430200,337e3
6037430200,633500
6001430300,356800
6037430301,332500
6037430302,260300
6001430400,338400
6037430400,440200
6001430500,245300
6037430501,387e3
6037430502,353500
6001430600,299600
6037430600,552100
6001430700,282100
6037430701,452400
6037430721,334500
6037430723,199300
6037430724,202200
6001430800,257500
6037430801,265e3
6037430802,376e3
6037430803,362100
6001430900,257300
6037430900,184200
6001431000,216300
6037431001,188600
6037431002,226200
6001431100,226700
6037431100,166900
6001431200,230600
6037431200,148500
6037431300,208300
6037431400,194300
6037431500,195700
6037431600,431100
6037431700,446900
6037431800,243500
6037431900,242400
6037432000,245e3
6001432100,245100
6037432101,223400
6037432102,243600
6001432200,276800
6037432201,193200
6037432202,182600
6001432300,218e3
6037432300,162e3
6001432400,201900
6037432401,172e3
6037432402,160400
6001432500,205700
6037432500,166200
6001432600,212e3
6037432601,161400
6037432602,169100
6001432700,287300
6037432700,159900
6001432800,351400
6037432801,147600
6037432802,165200
6037432901,195600
6037432902,181200
6001433000,228300
6037433100,155300
6001433101,208300
6001433102,222400
6001433200,226300
6037433200,155100
6001433300,230300
6037433301,143400
6037433302,153300
6037433303,137e3
6001433400,289900
6037433401,160500
6037433402,163700
6037433403,151800
6001433500,238300
6037433501,148600
6037433502,155400
6001433600,226e3
6037433601,194300
6037433602,161800
6001433700,174800
6037433700,158500
6001433800,209e3
6037433801,152100
6037433802,161200
6001433900,196600
6037433901,161300
6037433902,157900
6001434000,188900
6037434001,142700
6037434002,154300
6001435101,424400
6001435102,355100
6001435200,258800
6001435300,227600
6001435400,227700
6001435500,203800
6001435600,208500
6001435700,216e3
6001435800,213100
6001435900,237e3
6001436000,221500
6001436100,217100
6001436200,190700
6001436300,187200
6001436401,236200
6001436402,381100
6001436500,198700
6001436601,198900
6001436602,231500
6001436700,188600
6001436800,245100
6001436900,220200
6001437000,240100
6001437100,217500
6001437200,303700
6001437300,257900
6001437400,218600
6001437500,217e3
6001437600,210500
6001437700,178500
6001437800,221e3
6001437900,172e3
6001438000,263700
6001438100,247400
6001438201,199800
6001438202,262200
6001438300,219600
6001438400,258e3
6001440100,298900
6001440200,205400
6001440301,306800
6001440302,328800
6001440304,273800
6001440305,304800
6001440306,225200
6001440307,298200
6001440308,311400
6001440309,345500
6001440331,283900
6001440332,491700
6001441100,372500
6001441200,416600
6001441301,433300
6001441302,367900
6001441401,331800
6001441402,358500
6001441501,370100
6001441503,370700
6001441521,347e3
6001441522,311e3
6001441601,306500
6001441602,276600
6001441700,289e3
6001441800,333300
6001441901,321500
6001441921,269100
6001441922,316700
6001441923,242e3
6001442000,701400
6001442100,484600
6001442200,463500
6001442300,294800
6001442400,286900
6001442500,293700
6001442600,406200
6001442700,36e4
6001442800,299100
6001442900,329300
6001443001,288700
6001443002,309500
6001443101,566600
6001443102,587300
6001443103,872800
6001443200,907900
6001443301,428800
6001443302,352600
6001444100,361300
6001444200,284600
6001444300,329700
6001444400,232100
6001444500,277500
6001444600,318e3
6001450100,428800
6001450200,305200
6001450300,292700
6001450400,283900
6001450500,374200
6001450601,825300
6001450602,434900
6001450603,353500
6001450604,466300
6001450605,426500
6001450606,502500
6001450607,364e3
6001450701,730400
6001450703,378300
6001450721,404200
6001450722,415800
6001450741,440500
6001450742,437100
6001451101,392700
6001451102,467600
6001451201,244500
6001451202,273900
6001451300,29e4
6001451401,385600
6001451402,235900
6001451501,278800
6001451502,356800
6001451503,28e4
6001451601,479100
6001451602,349900
6001451701,271200
6001451702,347800
6037460000,376600
6037460100,392300
6037460200,251500
6037460301,234700
6037460302,168900
6037460400,271300
6037460501,607100
6037460502,492500
6037460600,533800
6037460700,787600
6037460800,655e3
6037460900,165600
6037461000,172700
6037461100,226400
6037461200,341500
6037461300,274e3
6037461400,276500
6037461500,178600
6037461600,171e3
6037461700,296400
6037461900,186e3
6037462000,169800
6037462100,210700
6037462200,181e3
6037462300,196600
6037462400,275600
6037462500,278700
6037462600,338200
6037462700,246200
6037462800,273800
6037462900,257400
6037463000,38e4
6037463101,226100
6037463102,393600
6037463200,313500
6037463300,351900
6037463400,310300
6037463500,396700
6037463600,232600
6037463700,638700
6037463800,411100
6037463900,558600
6037464000,554700
6037464100,757200
6037464200,628e3
6037480002,329200
6037480011,234700
6037480012,249700
6037480101,243400
6037480102,252900
6037480201,302700
6037480202,309400
6037480301,180400
6037480302,260200
6037480400,279500
6037480500,445e3
6037480600,383800
6037480702,410700
6037480703,298100
6037480704,321800
6037480802,187400
6037480803,198900
6037480804,190500
6037480901,195100
6037480902,206100
6037480903,191700
6037481001,218300
6037481002,169800
6037481101,188600
6037481102,182500
6037481103,206800
6037481201,215e3
6037481202,197100
6037481300,197900
6037481401,210500
6037481402,203900
6037481500,220800
6037481602,198900
6037481603,198200
6037481604,225500
6037481711,186200
6037481712,188e3
6037481713,198100
6037481714,180100
6037481800,223100
6037481901,218900
6037481902,217600
6037482001,272600
6037482002,267200
6037482101,195500
6037482102,223e3
6037482201,2e5
6037482202,172400
6037482301,179900
6037482303,179900
6037482304,170100
6037482401,170300
6037482402,171500
6037482502,166400
6037482503,182300
6037482521,164900
6037482522,197900
6037482600,230600
6037482701,194800
6037482702,196900
6037482800,204900
6037500100,430200
6085500100,321100
6085500200,392700
6037500201,279400
6037500202,435900
6037500300,327200
6085500300,292600
6085500400,487100
6037500401,173300
6037500402,156200
6037500500,140800
6085500500,528700
6037500600,158e3
6085500600,482800
6037500700,172100
6037500800,17e4
6085500800,242e3
6037500900,164500
6085500901,3e5
6085500902,0
6037501000,171200
6085501000,3e5
6085501100,316500
6037501200,184100
6085501200,280800
6037501300,197200
6085501300,481900
6037501400,159400
6085501400,247400
6037501501,254400
6085501501,314e3
6085501502,299400
6037501503,231600
6037501504,240300
6037501600,320300
6085501600,321600
6037501700,243e3
6085501700,277500
6085501800,377400
6037501801,162900
6037501802,209700
6037501900,171100
6085501900,287500
6037502001,179300
6085502001,316400
6037502002,164600
6085502002,29e4
6037502100,166700
6085502101,426400
6085502102,363300
6037502200,166e3
6085502201,312400
6085502202,409200
6085502300,603e3
6037502301,161800
6037502302,160400
6085502400,476300
6037502401,173300
6037502402,166e3
6037502500,155400
6085502500,514200
6037502601,164400
6085502601,603100
6037502602,175900
6085502602,546100
6037502700,160800
6085502701,506600
6085502702,412700
6037502800,179e3
6085502800,404500
6037502901,165e3
6085502901,439e3
6037502902,167700
6085502902,482200
6085502903,481200
6085502906,380300
6085502907,408100
6085502908,394700
6085502909,375800
6085502910,356e3
6037503000,164e3
6085503001,496200
6085503002,458200
6085503003,416600
6037503101,166300
6037503102,157800
6085503103,253400
6085503105,302200
6085503106,272600
6085503108,414200
6085503110,272100
6085503111,287200
6085503112,277400
6085503113,277600
6085503115,279700
6085503116,396300
6037503201,185400
6037503202,169600
6085503204,269900
6085503207,340800
6085503208,294900
6085503210,304300
6085503211,325e3
6085503212,351700
6085503213,259800
6085503214,296400
6085503217,212300
6085503218,277300
6037503301,183700
6037503302,180800
6085503304,271100
6085503305,288900
6085503306,276200
6085503312,406200
6085503313,499400
6085503315,333600
6085503317,294400
6085503319,569e3
6085503320,442900
6085503321,439900
6085503322,367900
6085503323,352200
6085503324,407900
6085503325,368400
6085503326,477500
6085503327,380500
6085503328,716200
6037503401,218300
6085503401,274200
6037503402,193e3
6085503402,280100
6037503501,176700
6037503502,176500
6085503504,271900
6085503506,282900
6085503507,290300
6085503508,281700
6085503509,325300
6085503510,279700
6085503511,323400
6037503601,196600
6085503601,265500
6037503602,285200
6085503602,29e4
6037503701,204600
6037503702,215500
6085503702,267e3
6037503703,275100
6085503703,277700
6085503706,225800
6085503707,243300
6085503708,290600
6085503709,282800
6037503801,200600
6037503802,210700
6085503802,322800
6085503803,426600
6085503804,330100
6085503900,297500
6037503901,199900
6037503902,198400
6037504001,212e3
6085504001,277600
6037504002,207600
6085504002,279100
6037504101,162600
6085504101,287200
6037504102,0
6085504102,284800
6085504201,431700
6085504202,542300
6085504307,392300
6085504308,427200
6085504310,378600
6085504311,416800
6085504314,370300
6085504315,341400
6085504316,346500
6085504317,386400
6085504318,1000001
6085504319,381600
6085504320,429100
6085504321,366e3
6085504410,320200
6085504411,353800
6085504412,311100
6085504413,370700
6085504414,459100
6085504415,424400
6085504416,360400
6085504417,354400
6085504418,315900
6085504420,505400
6085504421,412600
6085504422,329300
6085504504,274300
6085504505,348600
6085504506,371600
6085504507,334200
6085504601,137500
6085504602,237100
6085504700,0
6085504802,349300
6085504803,408900
6085504805,370700
6085504806,339600
6085504901,275e3
6085505001,372400
6085505005,399600
6085505006,437800
6085505007,376500
6085505100,312300
6085505202,328500
6085505203,365900
6085505301,319e3
6085505302,362900
6085505303,378700
6085505304,367400
6085505305,419e3
6085505401,342800
6085505402,374400
6085505403,388e3
6085505500,417400
6085505600,388500
6085505700,387400
6085505800,386900
6085505900,439e3
6085506000,385e3
6085506101,446200
6085506102,465500
6085506103,443800
6085506202,543500
6085506203,462900
6085506204,457700
6085506301,368300
6085506302,446300
6085506304,384900
6085506305,443300
6085506401,457900
6085506402,457500
6085506501,322800
6085506502,393800
6085506503,409800
6085506601,421e3
6085506603,449700
6085506604,450100
6085506605,432900
6085506606,442e3
6085506701,467e3
6085506702,420100
6085506703,429500
6085506801,719700
6085506802,410200
6085506803,417100
6085506804,566e3
6085506900,771700
6085507001,994900
6085507002,1000001
6085507100,893900
6085507203,693900
6085507205,691600
6085507206,1000001
6085507301,1000001
6085507302,1000001
6085507401,895200
6085507402,658700
6085507500,1000001
6085507600,1000001
6085507701,782500
6085507702,839800
6085507703,794900
6085507805,590400
6085507806,635900
6085507807,572400
6085507808,654400
6085507903,592700
6085507904,651700
6085507905,565800
6085507906,571900
6085508001,593500
6085508002,477800
6085508101,564500
6085508102,514300
6085508202,531200
6085508203,612800
6085508204,548200
6085508301,645700
6085508303,648300
6085508304,497600
6085508401,519500
6085508403,595200
6085508404,618600
6085508503,473200
6085508504,460800
6085508505,479600
6085508506,501400
6085508601,449500
6085508602,423600
6085508703,475200
6085508704,358100
6085508800,341200
6085508900,349200
6085509000,360700
6085509102,379300
6085509105,678100
6085509106,505100
6085509107,426300
6085509108,408900
6085509109,469e3
6085509201,446300
6085509202,406200
6085509302,500800
6085509303,396700
6085509304,370200
6085509401,738e3
6085509403,1000001
6085509404,435800
6085509500,497300
6085509600,547100
6085509700,557100
6085509801,597e3
6085509802,612700
6085509901,736500
6085509902,778800
6085510001,931800
6085510002,909700
6085510100,1000001
6085510200,994100
6085510300,1000001
6085510400,948300
6085510500,1000001
6085510600,803800
6085510700,610800
6085510801,782700
6085510802,722700
6085510803,652200
6085510900,783400
6085511000,670500
6085511100,879400
6085511200,1000001
6085511300,811500
6085511400,1000001
6085511500,846e3
6085511604,0
6085511605,0
6085511606,0
6085511607,0
6085511701,1000001
6085511702,1000001
6085511703,1000001
6085511800,487100
6085511901,420800
6085511905,548700
6085511907,543300
6085511909,686700
6085511910,771200
6085511911,661800
6085511912,619300
6085511913,593500
6085511914,604800
6085512001,450800
6085512002,375300
6085512005,428900
6085512014,381700
6085512015,391700
6085512016,378400
6085512017,335700
6085512018,331700
6085512019,369900
6085512020,382400
6085512021,372500
6085512022,359100
6085512023,266500
6085512024,354700
6085512025,435600
6085512026,313900
6085512027,362100
6085512028,372200
6085512029,360600
6085512030,433300
6085512031,379300
6085512032,361900
6085512033,399600
6085512034,343400
6085512035,393600
6085512100,585500
6085512200,656600
6085512304,372700
6085512305,622900
6085512306,368100
6085512307,454700
6085512308,529700
6085512309,481500
6085512401,578300
6085512402,568400
6085512503,423500
6085512505,335600
6085512506,300300
6085512507,350100
6085512508,335700
6085512601,248200
6085512602,530500
6085512700,625e3
6037530003,260800
6037530004,211800
6037530005,269200
6037530006,234e3
6037530101,175e3
6037530102,213200
6037530202,179800
6037530203,203500
6037530204,175e3
6037530301,159500
6037530302,171600
6037530400,166200
6037530500,143900
6037530601,142200
6037530602,133900
6037530700,156400
6037530801,144100
6037530802,137400
6037530901,151900
6037530902,148600
6037531000,144800
6037531101,159400
6037531102,169500
6037531201,153800
6037531202,177e3
6037531301,161500
6037531302,145900
6037531501,153600
6037531502,147700
6037531602,153600
6037531603,151400
6037531604,153e3
6037531701,160300
6037531702,163600
6037531800,167500
6037531901,159e3
6037531902,161100
6037532001,174900
6037532002,159800
6037532101,165700
6037532102,180900
6037532200,184600
6037532302,147100
6037532303,165700
6037532304,144200
6037532400,225e3
6037532500,148900
6037532603,167900
6037532604,160100
6037532605,97600
6037532606,157e3
6037532700,142600
6037532800,117100
6037532900,133800
6037533000,139700
6037533103,175400
6037533104,93100
6037533105,174200
6037533106,168600
6037533107,169600
6037533201,172900
6037533202,165600
6037533203,193e3
6037533300,146100
6037533401,144700
6037533402,160900
6037533403,159300
6037533501,152200
6037533502,172700
6037533503,163e3
6037533601,175e3
6037533602,168100
6037533603,170300
6037533701,150900
6037533702,168100
6037533703,172300
6037533801,160800
6037533803,172100
6037533804,159200
6037533901,176e3
6037533902,154900
6037534001,180600
6037534002,169900
6037534101,160400
6037534102,210500
6037534201,174500
6037534202,169e3
6037534203,173300
6037534301,148200
6037534302,160200
6037534403,161800
6037534404,138100
6037534405,155600
6037534406,193200
6037534501,167500
6037534502,162900
6037534700,172400
6037534802,167e3
6037534803,168500
6037534804,144300
6037534900,144600
6037535000,151200
6037535101,136e3
6037535102,125700
6037535200,132e3
6037535300,132400
6037535400,127300
6037535501,204900
6037535502,166700
6037535503,162500
6037535603,168600
6037535604,157800
6037535605,167100
6037535606,148e3
6037535607,146200
6037535701,165900
6037535702,156600
6037535802,155900
6037535803,152600
6037535804,154600
6037535901,161700
6037535902,163600
6037536000,164100
6037536101,165200
6037536102,158400
6037536200,162500
6037540000,154e3
6037540101,152500
6037540102,148100
6037540201,150700
6037540202,144200
6037540203,160500
6037540300,134500
6037540400,131900
6037540501,141800
6037540502,143400
6037540600,131500
6037540700,136400
6037540800,132200
6037540901,137300
6037540902,143e3
6037541001,143100
6037541002,193700
6037541100,132300
6037541200,141200
6037541300,133e3
6037541400,124100
6037541500,117300
6037541603,137200
6037541604,136100
6037541605,132100
6037541606,136e3
6037541700,148700
6037541801,142500
6037541802,145700
6037542000,143700
6037542101,136e3
6037542102,126e3
6037542200,139700
6037542401,14e4
6037542402,139700
6037542501,140300
6037542502,118900
6037542601,132300
6037542602,136e3
6037542700,134300
6037542800,135100
6037542900,125500
6037543000,138400
6037543100,136300
6037543201,150600
6037543202,137300
6037543303,204300
6037543304,215900
6037543305,112500
6037543321,179700
6037543322,207400
6037543400,164700
6037543501,167500
6037543502,175800
6037543503,191600
6037543601,178200
6037543602,186100
6037543603,273200
6037543604,190700
6037543701,165900
6037543702,168300
6037543703,195200
6037543801,188500
6037543802,171600
6037543903,176200
6037543904,124600
6037544000,156200
6037550000,145100
6037550100,159200
6037550200,162500
6037550300,163600
6037550400,179600
6037550500,258600
6037550600,222800
6037550700,225700
6037550800,258200
6037550900,243800
6037551000,237100
6037551100,177900
6037551201,207500
6037551202,190700
6037551300,183500
6037551400,193800
6037551500,201600
6037551600,0
6037551700,182700
6037551800,179300
6037551900,163300
6037552000,159e3
6037552100,160400
6037552200,148600
6037552300,162300
6037552400,155e3
6037552601,132e3
6037552602,178100
6037552700,157400
6037552800,164200
6037552900,167100
6037553000,165900
6037553100,188100
6037553200,180400
6037553300,171700
6037553400,165400
6037553501,134400
6037553502,155600
6037553601,157400
6037553602,148200
6037553701,158100
6037553702,153500
6037553801,175400
6037553802,152900
6037553901,165400
6037553902,169100
6037554001,186500
6037554002,184200
6037554101,166500
6037554102,168500
6037554201,177200
6037554202,172900
6037554300,161500
6037554401,209900
6037554403,154700
6037554404,161900
6037554511,271300
6037554512,304200
6037554513,257100
6037554514,272500
6037554515,285900
6037554516,292700
6037554517,271900
6037554518,276e3
6037554519,362900
6037554521,276300
6037554522,253100
6037554600,183900
6037554700,146300
6037554801,142300
6037554802,206700
6037554900,195400
6037555001,188100
6037555002,177700
6037555102,159700
6037555103,201800
6037555104,161500
6037555202,289700
6037555211,134800
6037555212,144e3
6037570001,198400
6037570002,188e3
6037570003,199500
6037570100,177700
6037570202,150200
6037570203,143600
6037570204,165400
6037570301,153400
6037570303,131700
6037570304,137700
6037570401,137800
6037570402,145900
6037570501,149700
6037570502,145400
6037570601,145500
6037570602,158300
6037570603,113900
6037570701,208600
6037570702,194400
6037570800,197800
6037570901,218400
6037570902,209800
6037571000,208100
6037571101,208200
6037571102,213300
6037571200,27e4
6037571300,227e3
6037571400,201600
6037571501,188100
6037571502,190400
6037571600,9999
6037571701,140900
6037571702,135900
6037571800,395e3
6037571900,299e3
6037572001,235100
6037572002,278800
6037572100,164e3
6037572201,172700
6037572202,180600
6037572301,138100
6037572302,148200
6037572400,154200
6037572500,139400
6037572600,149800
6037572700,149800
6037572800,0
6037572900,137400
6037573001,179900
6037573002,136300
6037573100,178600
6037573201,152500
6037573202,127e3
6037573300,150800
6037573401,223900
6037573402,204e3
6037573403,175e3
6037573500,0
6037573600,225200
6037573700,219400
6037573800,228900
6037573901,0
6037573902,363200
6037574000,236300
6037574100,224400
6037574201,233400
6037574202,216500
6037574300,244600
6037574400,242300
6037574500,249100
6037574601,0
6037574602,555100
6037574700,0
6037574800,558800
6037574901,230600
6037574902,207200
6037575001,195700
6037575002,184500
6037575101,157e3
6037575102,107600
6037575103,158200
6037575201,118100
6037575202,141700
6037575300,140400
6037575401,148800
6037575402,99300
6037575500,0
6037575600,0
6037575801,134900
6037575802,136600
6037575803,184700
6037575901,178800
6037575902,81700
6037576000,0
6037576100,217300
6037576200,15e4
6037576300,162100
6037576401,112500
6037576402,150900
6037576403,15e4
6037576501,141200
6037576502,115300
6037576503,146600
6037576601,142e3
6037576602,253400
6037576700,454600
6037576801,220700
6037576802,221400
6037576901,169300
6037576902,180100
6037577000,185800
6037577100,335900
6037577200,428100
6037577300,393500
6037577400,386900
6037577501,641100
6037577502,811100
6037577601,261100
6037577602,362500
6037577603,462600
6037599000,388100
6037599100,0
6037600100,142800
6081600100,382100
6081600200,281800
6037600201,137100
6037600202,136800
6081600300,350300
6037600301,142700
6037600302,152500
6037600400,168600
6081600400,300400
6081600500,316400
6037600501,183700
6037600502,171100
6081600600,278100
6037600601,192100
6037600602,162500
6081600700,285500
6037600702,192100
6037600703,191300
6037600704,199400
6081600800,361100
6037600801,179200
6037600802,210100
6081600900,381300
6037600902,138e3
6037600911,164700
6037600912,148800
6081601000,332300
6037601001,23e4
6037601002,156e3
6037601100,150200
6081601100,342200
6081601200,320400
6037601202,155300
6037601211,163700
6037601212,154900
6081601300,331200
6037601301,241e3
6037601302,189700
6037601303,132500
6081601400,347300
6037601401,158900
6037601402,160800
6037601501,157e3
6081601501,346700
6037601502,162800
6081601502,422400
6037601600,151900
6081601601,315200
6081601603,355200
6081601604,235900
6081601605,363300
6037601700,154400
6081601700,330800
6081601800,357600
6037601801,143800
6037601802,158800
6037601900,160100
6081601900,353800
6081602000,363800
6037602002,147300
6037602003,160100
6037602004,165500
6081602100,325800
6037602103,151900
6037602104,154600
6037602105,164700
6037602106,183900
6037602200,203900
6081602200,338100
6081602300,322700
6037602301,179600
6037602302,275200
6081602400,362100
6037602402,196700
6037602403,194200
6037602404,195e3
6081602500,433300
6037602501,149800
6037602502,163400
6037602503,151300
6037602600,181800
6081602600,319800
6037602700,171300
6081602700,326e3
6037602800,161900
6081602800,357100
6037602900,151600
6081602900,335100
6081603000,351500
6037603001,173300
6037603003,166800
6037603004,175e3
6081603100,379800
6037603101,173400
6037603102,206e3
6037603200,186100
6081603200,370400
6081603300,367800
6037603301,206100
6037603302,206500
6037603400,168800
6081603400,429600
6037603500,172800
6081603500,0
6037603600,188600
6081603600,391600
6081603700,382900
6037603702,199500
6037603703,186600
6037603704,158900
6037603800,176300
6081603800,437500
6037603900,182500
6081603900,399800
6037604000,180400
6081604000,388300
6037604100,174900
6081604101,299300
6081604102,187500
6081604200,273100
6081604300,0
6081604400,365800
6081604500,491700
6081604600,574700
6081604700,624700
6081604800,510700
6081604900,674700
6081605000,773300
6081605100,557100
6081605200,828300
6081605300,685400
6081605400,599900
6081605500,847200
6081605600,1000001
6081605700,1000001
6081605800,1000001
6081605900,381900
6081606000,459500
6081606100,368e3
6081606200,367e3
6081606300,471200
6081606400,696600
6081606500,825200
6081606600,488500
6081606700,687200
6081606800,646300
6081606900,626700
6081607000,680200
6081607100,571200
6081607200,475e3
6081607300,577700
6081607400,511900
6081607500,429500
6081607600,430600
6081607701,368700
6081607702,357300
6081607800,411e3
6081607900,415700
6081608001,639500
6081608002,501800
6081608004,443200
6081608013,693600
6081608023,639300
6081608100,562700
6081608200,562500
6081608300,584900
6081608400,372500
6081608501,413100
6081608502,517900
6081608600,420600
6081608700,601400
6081608800,602e3
6081608900,706100
6081609000,594100
6081609100,364700
6081609200,573800
6081609300,652500
6081609400,592100
6081609500,621400
6081609601,699600
6081609602,671100
6081609603,714500
6081609700,813800
6081609800,529100
6037609900,216800
6081609900,608300
6081610000,618700
6081610100,363900
6081610201,316200
6081610202,32900
6081610203,360500
6081610302,439300
6081610303,666600
6081610304,537e3
6081610400,354e3
6081610500,318800
6081610601,329800
6081610602,431400
6081610700,486800
6081610800,351700
6081610900,384400
6081611000,462500
6081611100,595200
6081611200,483300
6081611300,575e3
6081611400,1000001
6081611500,1000001
6081611600,592e3
6081611700,296800
6081611800,306600
6081611900,316600
6081612000,286500
6081612100,463400
6081612200,659700
6081612400,1000001
6081612500,874300
6081612600,747900
6081612700,1000001
6081612800,1000001
6081612900,851100
6081613000,988800
6081613200,1000001
6081613300,1000001
6081613400,1000001
6081613501,473300
6081613502,526900
6081613600,478300
6081613700,553400
6081613800,462900
6037620001,378600
6037620002,356300
6037620003,0
6037620101,361700
6037620102,398400
6037620201,620700
6037620301,631500
6037620302,743100
6037620303,703400
6037620400,518300
6037620501,331400
6037620521,289200
6037620522,336700
6037620601,267300
6037620602,294700
6037620701,325100
6037620702,354800
6037620800,635400
6037620901,885800
6037620902,866800
6037621001,498800
6037621002,662300
6037621101,492400
6037621102,404900
6037621201,394700
6037621202,387900
6037621301,416900
6037621321,370900
6037621322,554300
6037621400,462400
6037650001,228600
6037650002,245700
6037650101,259400
6037650102,223900
6037650200,232900
6037650300,237800
6037650400,299100
6037650501,327900
6037650502,352800
6037650601,328400
6037650602,340900
6037650603,383e3
6037650701,346200
6037650702,344400
6037650800,286100
6037650901,259300
6037650902,245500
6037651001,315800
6037651002,335500
6037651101,426700
6037651102,297100
6037651201,374700
6037651221,348500
6037651222,363700
6037651301,533e3
6037651302,473400
6037651400,377300
6037670001,251900
6037670002,245e3
6037670003,255800
6037670100,287200
6037670201,702600
6037670202,611e3
6037670301,744100
6037670321,896600
6037670322,762600
6037670403,575200
6037670405,558400
6037670406,794100
6037670407,445100
6037670411,477800
6037670413,543900
6037670414,676100
6037670500,1000001
6037670600,682500
6037670701,389700
6037670702,671400
6037700100,313300
6037700200,329300
6037700300,233900
6037700400,466900
6037700500,431100
6037700600,1000001
6037700700,1000001
6037700800,778800
6037700901,655700
6037700902,766400
6037701000,1000001
6037701100,0
6037701201,1000001
6037701202,526200
6037701301,1000001
6037701302,381300
6037701400,359400
6037701501,414200
6037701502,356900
6037701601,755200
6037701602,357100
6037701701,309800
6037701702,328600
6037701801,317500
6037701802,288300
6037701900,1000001
6037702000,5e5
6037702100,470100
6037702201,489e3
6037702202,510100
6037702300,532800
6037702400,245800
6037702501,344e3
6037702502,275e3
6037702600,323500
6037702700,333300
6037702801,328600
6037702802,297800
6037702803,281300
6037702901,191300
6037703001,267600
6037703002,441100
6037703100,290800
6037703200,289800
6037800101,507700
6037800102,484600
6037800201,793200
6037800202,641600
